,node,state,count,id,Network
8,2,2,629,No Extinction,0
9,3,0,111,No Extinction,0
10,3,1,245,No Extinction,0
11,3,2,644,No Extinction,0
12,4,0,262,No Extinction,0
13,4,1,450,No Extinction,0
14,4,2,288,No Extinction,0
15,5,0,342,No Extinction,0
16,5,1,476,No Extinction,0
17,5,2,182,No Extinction,0
0,0,0,157,No Extinction,1
1,0,1,303,No Extinction,1
2,0,2,540,No Extinction,1
3,1,0,443,No Extinction,1
4,1,1,350,No Extinction,1
5,1,2,207,No Extinction,1
6,2,0,446,No Extinction,1
7,2,1,327,No Extinction,1
8,2,2,227,No Extinction,1
9,3,0,217,No Extinction,1
10,3,1,422,No Extinction,1
11,3,2,361,No Extinction,1
12,4,0,534,No Extinction,1
13,4,1,302,No Extinction,1
14,4,2,164,No Extinction,1
15,5,0,203,No Extinction,1
16,5,1,378,No Extinction,1
17,5,2,419,No Extinction,1
0,0,0,522,No Extinction,2
1,0,1,293,No Extinction,2
2,0,2,185,No Extinction,2
3,1,0,392,No Extinction,2
4,1,1,312,No Extinction,2
5,1,2,296,No Extinction,2
6,2,0,189,No Extinction,2
7,2,1,303,No Extinction,2
8,2,2,508,No Extinction,2
9,3,0,235,No Extinction,2
10,3,1,297,No Extinction,2
11,3,2,468,No Extinction,2
12,4,0,378,No Extinction,2
13,4,1,360,No Extinction,2
14,4,2,262,No Extinction,2
15,5,0,363,No Extinction,2
16,5,1,356,No Extinction,2
17,5,2,281,No Extinction,2
0,0,0,276,No Extinction,3
1,0,1,364,No Extinction,3
2,0,2,360,No Extinction,3
3,1,0,237,No Extinction,3
4,1,1,273,No Extinction,3
5,1,2,490,No Extinction,3
6,2,0,171,No Extinction,3
7,2,1,351,No Extinction,3
8,2,2,478,No Extinction,3
9,3,0,498,No Extinction,3
10,3,1,369,No Extinction,3
11,3,2,133,No Extinction,3
12,4,0,262,No Extinction,3
13,4,1,386,No Extinction,3
14,4,2,352,No Extinction,3
15,5,0,592,No Extinction,3
16,5,1,322,No Extinction,3
17,5,2,86,No Extinction,3
0,0,0,142,No Extinction,4
1,0,1,333,No Extinction,4
2,0,2,525,No Extinction,4
3,1,0,642,No Extinction,4
4,1,1,298,No Extinction,4
5,1,2,60,No Extinction,4
6,2,0,239,No Extinction,4
7,2,1,410,No Extinction,4
8,2,2,351,No Extinction,4
9,3,0,187,No Extinction,4
10,3,1,393,No Extinction,4
11,3,2,420,No Extinction,4
12,4,0,652,No Extinction,4
13,4,1,294,No Extinction,4
14,4,2,54,No Extinction,4
15,5,0,138,No Extinction,4
16,5,1,272,No Extinction,4
17,5,2,590,No Extinction,4
0,0,0,542,No Extinction,5
1,0,1,296,No Extinction,5
2,0,2,162,No Extinction,5
3,1,0,637,No Extinction,5
4,1,1,241,No Extinction,5
5,1,2,122,No Extinction,5
6,2,0,130,No Extinction,5
7,2,1,342,No Extinction,5
8,2,2,528,No Extinction,5
9,3,0,220,No Extinction,5
10,3,1,401,No Extinction,5
11,3,2,379,No Extinction,5
12,4,0,366,No Extinction,5
13,4,1,419,No Extinction,5
14,4,2,215,No Extinction,5
15,5,0,105,No Extinction,5
16,5,1,301,No Extinction,5
17,5,2,594,No Extinction,5
0,0,0,522,No Extinction,6
1,0,1,287,No Extinction,6
2,0,2,191,No Extinction,6
3,1,0,418,No Extinction,6
4,1,1,342,No Extinction,6
5,1,2,240,No Extinction,6
6,2,0,131,No Extinction,6
7,2,1,281,No Extinction,6
8,2,2,588,No Extinction,6
9,3,0,154,No Extinction,6
10,3,1,405,No Extinction,6
11,3,2,441,No Extinction,6
12,4,0,343,No Extinction,6
13,4,1,369,No Extinction,6
14,4,2,288,No Extinction,6
15,5,0,437,No Extinction,6
16,5,1,339,No Extinction,6
17,5,2,224,No Extinction,6
0,0,0,46,No Extinction,7
1,0,1,156,No Extinction,7
2,0,2,798,No Extinction,7
3,1,0,132,No Extinction,7
4,1,1,334,No Extinction,7
5,1,2,534,No Extinction,7
6,2,0,662,No Extinction,7
7,2,1,257,No Extinction,7
8,2,2,81,No Extinction,7
9,3,0,280,No Extinction,7
10,3,1,430,No Extinction,7
11,3,2,290,No Extinction,7
12,4,0,489,No Extinction,7
13,4,1,386,No Extinction,7
14,4,2,125,No Extinction,7
15,5,0,391,No Extinction,7
16,5,1,437,No Extinction,7
17,5,2,172,No Extinction,7
0,0,0,238,No Extinction,8
1,0,1,330,No Extinction,8
2,0,2,432,No Extinction,8
3,1,0,319,No Extinction,8
4,1,1,334,No Extinction,8
5,1,2,347,No Extinction,8
6,2,0,439,No Extinction,8
7,2,1,364,No Extinction,8
8,2,2,197,No Extinction,8
9,3,0,445,No Extinction,8
10,3,1,399,No Extinction,8
11,3,2,156,No Extinction,8
12,4,0,461,No Extinction,8
13,4,1,364,No Extinction,8
14,4,2,175,No Extinction,8
15,5,0,148,No Extinction,8
16,5,1,222,No Extinction,8
17,5,2,630,No Extinction,8
0,0,0,361,No Extinction,9
1,0,1,335,No Extinction,9
2,0,2,304,No Extinction,9
3,1,0,249,No Extinction,9
4,1,1,344,No Extinction,9
5,1,2,407,No Extinction,9
6,2,0,372,No Extinction,9
7,2,1,362,No Extinction,9
8,2,2,266,No Extinction,9
9,3,0,219,No Extinction,9
10,3,1,410,No Extinction,9
11,3,2,371,No Extinction,9
12,4,0,565,No Extinction,9
13,4,1,257,No Extinction,9
14,4,2,178,No Extinction,9
15,5,0,234,No Extinction,9
16,5,1,423,No Extinction,9
17,5,2,343,No Extinction,9
0,0,0,613,No Extinction,0
1,0,1,262,No Extinction,0
2,0,2,125,No Extinction,0
3,1,0,563,No Extinction,0
4,1,1,306,No Extinction,0
5,1,2,131,No Extinction,0
6,2,0,124,No Extinction,0
7,2,1,269,No Extinction,0
8,2,2,607,No Extinction,0
9,3,0,99,No Extinction,0
10,3,1,257,No Extinction,0
11,3,2,644,No Extinction,0
12,4,0,282,No Extinction,0
13,4,1,435,No Extinction,0
14,4,2,283,No Extinction,0
15,5,0,319,No Extinction,0
16,5,1,486,No Extinction,0
17,5,2,195,No Extinction,0
0,0,0,162,No Extinction,1
1,0,1,279,No Extinction,1
2,0,2,559,No Extinction,1
3,1,0,475,No Extinction,1
4,1,1,328,No Extinction,1
5,1,2,197,No Extinction,1
6,2,0,457,No Extinction,1
7,2,1,332,No Extinction,1
8,2,2,211,No Extinction,1
9,3,0,205,No Extinction,1
10,3,1,390,No Extinction,1
11,3,2,405,No Extinction,1
12,4,0,545,No Extinction,1
13,4,1,290,No Extinction,1
14,4,2,165,No Extinction,1
15,5,0,202,No Extinction,1
16,5,1,383,No Extinction,1
17,5,2,415,No Extinction,1
0,0,0,526,No Extinction,2
1,0,1,292,No Extinction,2
2,0,2,182,No Extinction,2
3,1,0,418,No Extinction,2
4,1,1,293,No Extinction,2
5,1,2,289,No Extinction,2
6,2,0,177,No Extinction,2
7,2,1,280,No Extinction,2
8,2,2,543,No Extinction,2
9,3,0,231,No Extinction,2
10,3,1,299,No Extinction,2
11,3,2,470,No Extinction,2
12,4,0,365,No Extinction,2
13,4,1,383,No Extinction,2
14,4,2,252,No Extinction,2
15,5,0,362,No Extinction,2
16,5,1,374,No Extinction,2
17,5,2,264,No Extinction,2
0,0,0,305,No Extinction,3
1,0,1,331,No Extinction,3
2,0,2,364,No Extinction,3
3,1,0,206,No Extinction,3
4,1,1,292,No Extinction,3
5,1,2,502,No Extinction,3
6,2,0,190,No Extinction,3
7,2,1,319,No Extinction,3
8,2,2,491,No Extinction,3
9,3,0,489,No Extinction,3
10,3,1,357,No Extinction,3
11,3,2,154,No Extinction,3
12,4,0,254,No Extinction,3
13,4,1,372,No Extinction,3
14,4,2,374,No Extinction,3
15,5,0,583,No Extinction,3
16,5,1,315,No Extinction,3
17,5,2,102,No Extinction,3
0,0,0,143,No Extinction,4
1,0,1,335,No Extinction,4
2,0,2,522,No Extinction,4
3,1,0,661,No Extinction,4
4,1,1,279,No Extinction,4
5,1,2,60,No Extinction,4
6,2,0,231,No Extinction,4
7,2,1,402,No Extinction,4
8,2,2,367,No Extinction,4
9,3,0,151,No Extinction,4
10,3,1,439,No Extinction,4
11,3,2,410,No Extinction,4
12,4,0,679,No Extinction,4
13,4,1,289,No Extinction,4
14,4,2,32,No Extinction,4
15,5,0,135,No Extinction,4
16,5,1,256,No Extinction,4
17,5,2,609,No Extinction,4
0,0,0,582,No Extinction,5
1,0,1,266,No Extinction,5
2,0,2,152,No Extinction,5
3,1,0,654,No Extinction,5
4,1,1,240,No Extinction,5
5,1,2,106,No Extinction,5
6,2,0,125,No Extinction,5
7,2,1,352,No Extinction,5
8,2,2,523,No Extinction,5
9,3,0,224,No Extinction,5
10,3,1,389,No Extinction,5
11,3,2,387,No Extinction,5
12,4,0,343,No Extinction,5
13,4,1,406,No Extinction,5
14,4,2,251,No Extinction,5
15,5,0,98,No Extinction,5
16,5,1,321,No Extinction,5
17,5,2,581,No Extinction,5
0,0,0,532,No Extinction,6
1,0,1,279,No Extinction,6
2,0,2,189,No Extinction,6
3,1,0,416,No Extinction,6
4,1,1,356,No Extinction,6
5,1,2,228,No Extinction,6
6,2,0,120,No Extinction,6
7,2,1,278,No Extinction,6
8,2,2,602,No Extinction,6
9,3,0,161,No Extinction,6
10,3,1,400,No Extinction,6
11,3,2,439,No Extinction,6
12,4,0,353,No Extinction,6
13,4,1,356,No Extinction,6
14,4,2,291,No Extinction,6
15,5,0,418,No Extinction,6
16,5,1,331,No Extinction,6
17,5,2,251,No Extinction,6
0,0,0,57,No Extinction,7
1,0,1,160,No Extinction,7
2,0,2,783,No Extinction,7
3,1,0,127,No Extinction,7
4,1,1,339,No Extinction,7
5,1,2,534,No Extinction,7
6,2,0,624,No Extinction,7
7,2,1,282,No Extinction,7
8,2,2,94,No Extinction,7
9,3,0,279,No Extinction,7
10,3,1,432,No Extinction,7
11,3,2,289,No Extinction,7
12,4,0,502,No Extinction,7
13,4,1,356,No Extinction,7
14,4,2,142,No Extinction,7
15,5,0,411,No Extinction,7
16,5,1,431,No Extinction,7
17,5,2,158,No Extinction,7
0,0,0,210,No Extinction,8
1,0,1,351,No Extinction,8
2,0,2,439,No Extinction,8
3,1,0,295,No Extinction,8
4,1,1,360,No Extinction,8
5,1,2,345,No Extinction,8
6,2,0,458,No Extinction,8
7,2,1,371,No Extinction,8
8,2,2,171,No Extinction,8
9,3,0,426,No Extinction,8
10,3,1,391,No Extinction,8
11,3,2,183,No Extinction,8
12,4,0,486,No Extinction,8
13,4,1,334,No Extinction,8
14,4,2,180,No Extinction,8
15,5,0,125,No Extinction,8
16,5,1,214,No Extinction,8
17,5,2,661,No Extinction,8
0,0,0,362,No Extinction,9
1,0,1,313,No Extinction,9
2,0,2,325,No Extinction,9
3,1,0,210,No Extinction,9
4,1,1,346,No Extinction,9
5,1,2,444,No Extinction,9
6,2,0,365,No Extinction,9
7,2,1,337,No Extinction,9
8,2,2,298,No Extinction,9
9,3,0,239,No Extinction,9
10,3,1,357,No Extinction,9
11,3,2,404,No Extinction,9
12,4,0,583,No Extinction,9
13,4,1,244,No Extinction,9
14,4,2,173,No Extinction,9
15,5,0,241,No Extinction,9
16,5,1,403,No Extinction,9
17,5,2,356,No Extinction,9
0,0,0,615,No Extinction,0
1,0,1,272,No Extinction,0
2,0,2,113,No Extinction,0
3,1,0,573,No Extinction,0
4,1,1,313,No Extinction,0
5,1,2,114,No Extinction,0
6,2,0,119,No Extinction,0
7,2,1,269,No Extinction,0
8,2,2,612,No Extinction,0
9,3,0,94,No Extinction,0
10,3,1,237,No Extinction,0
11,3,2,669,No Extinction,0
12,4,0,245,No Extinction,0
13,4,1,455,No Extinction,0
14,4,2,300,No Extinction,0
15,5,0,354,No Extinction,0
16,5,1,455,No Extinction,0
17,5,2,191,No Extinction,0
0,0,0,170,No Extinction,1
1,0,1,293,No Extinction,1
2,0,2,537,No Extinction,1
3,1,0,460,No Extinction,1
4,1,1,334,No Extinction,1
5,1,2,206,No Extinction,1
6,2,0,450,No Extinction,1
7,2,1,344,No Extinction,1
8,2,2,206,No Extinction,1
9,3,0,214,No Extinction,1
10,3,1,390,No Extinction,1
11,3,2,396,No Extinction,1
12,4,0,522,No Extinction,1
13,4,1,316,No Extinction,1
14,4,2,162,No Extinction,1
15,5,0,210,No Extinction,1
16,5,1,395,No Extinction,1
17,5,2,395,No Extinction,1
0,0,0,540,No Extinction,2
1,0,1,276,No Extinction,2
2,0,2,184,No Extinction,2
3,1,0,425,No Extinction,2
4,1,1,305,No Extinction,2
5,1,2,270,No Extinction,2
6,2,0,196,No Extinction,2
7,2,1,268,No Extinction,2
8,2,2,536,No Extinction,2
9,3,0,230,No Extinction,2
10,3,1,289,No Extinction,2
11,3,2,481,No Extinction,2
12,4,0,354,No Extinction,2
13,4,1,384,No Extinction,2
14,4,2,262,No Extinction,2
15,5,0,346,No Extinction,2
16,5,1,387,No Extinction,2
17,5,2,267,No Extinction,2
0,0,0,270,No Extinction,3
1,0,1,375,No Extinction,3
2,0,2,355,No Extinction,3
3,1,0,227,No Extinction,3
4,1,1,284,No Extinction,3
5,1,2,489,No Extinction,3
6,2,0,179,No Extinction,3
7,2,1,346,No Extinction,3
8,2,2,475,No Extinction,3
9,3,0,488,No Extinction,3
10,3,1,382,No Extinction,3
11,3,2,130,No Extinction,3
12,4,0,254,No Extinction,3
13,4,1,355,No Extinction,3
14,4,2,391,No Extinction,3
15,5,0,603,No Extinction,3
16,5,1,314,No Extinction,3
17,5,2,83,No Extinction,3
0,0,0,162,No Extinction,4
1,0,1,318,No Extinction,4
2,0,2,520,No Extinction,4
3,1,0,666,No Extinction,4
4,1,1,275,No Extinction,4
5,1,2,59,No Extinction,4
6,2,0,198,No Extinction,4
7,2,1,412,No Extinction,4
8,2,2,390,No Extinction,4
9,3,0,188,No Extinction,4
10,3,1,395,No Extinction,4
11,3,2,417,No Extinction,4
12,4,0,628,No Extinction,4
13,4,1,319,No Extinction,4
14,4,2,53,No Extinction,4
15,5,0,158,No Extinction,4
16,5,1,281,No Extinction,4
17,5,2,561,No Extinction,4
0,0,0,552,No Extinction,5
1,0,1,305,No Extinction,5
2,0,2,143,No Extinction,5
3,1,0,633,No Extinction,5
4,1,1,259,No Extinction,5
5,1,2,108,No Extinction,5
6,2,0,128,No Extinction,5
7,2,1,324,No Extinction,5
8,2,2,548,No Extinction,5
9,3,0,235,No Extinction,5
10,3,1,379,No Extinction,5
11,3,2,386,No Extinction,5
12,4,0,359,No Extinction,5
13,4,1,403,No Extinction,5
14,4,2,238,No Extinction,5
15,5,0,106,No Extinction,5
16,5,1,317,No Extinction,5
17,5,2,577,No Extinction,5
0,0,0,525,No Extinction,6
1,0,1,283,No Extinction,6
2,0,2,192,No Extinction,6
3,1,0,468,No Extinction,6
4,1,1,309,No Extinction,6
5,1,2,223,No Extinction,6
6,2,0,137,No Extinction,6
7,2,1,289,No Extinction,6
8,2,2,574,No Extinction,6
9,3,0,155,No Extinction,6
10,3,1,379,No Extinction,6
11,3,2,466,No Extinction,6
12,4,0,359,No Extinction,6
13,4,1,368,No Extinction,6
14,4,2,273,No Extinction,6
15,5,0,418,No Extinction,6
16,5,1,354,No Extinction,6
17,5,2,228,No Extinction,6
0,0,0,62,No Extinction,7
1,0,1,140,No Extinction,7
2,0,2,798,No Extinction,7
3,1,0,147,No Extinction,7
4,1,1,346,No Extinction,7
5,1,2,507,No Extinction,7
6,2,0,637,No Extinction,7
7,2,1,281,No Extinction,7
8,2,2,82,No Extinction,7
9,3,0,274,No Extinction,7
10,3,1,413,No Extinction,7
11,3,2,313,No Extinction,7
12,4,0,463,No Extinction,7
13,4,1,389,No Extinction,7
14,4,2,148,No Extinction,7
15,5,0,417,No Extinction,7
16,5,1,434,No Extinction,7
17,5,2,149,No Extinction,7
0,0,0,224,No Extinction,8
1,0,1,336,No Extinction,8
2,0,2,440,No Extinction,8
3,1,0,323,No Extinction,8
4,1,1,349,No Extinction,8
5,1,2,328,No Extinction,8
6,2,0,441,No Extinction,8
7,2,1,395,No Extinction,8
8,2,2,164,No Extinction,8
9,3,0,430,No Extinction,8
10,3,1,382,No Extinction,8
11,3,2,188,No Extinction,8
12,4,0,463,No Extinction,8
13,4,1,343,No Extinction,8
14,4,2,194,No Extinction,8
15,5,0,150,No Extinction,8
16,5,1,211,No Extinction,8
17,5,2,639,No Extinction,8
0,0,0,354,No Extinction,9
1,0,1,317,No Extinction,9
2,0,2,329,No Extinction,9
3,1,0,240,No Extinction,9
4,1,1,335,No Extinction,9
5,1,2,425,No Extinction,9
6,2,0,381,No Extinction,9
7,2,1,330,No Extinction,9
8,2,2,289,No Extinction,9
9,3,0,205,No Extinction,9
10,3,1,380,No Extinction,9
11,3,2,415,No Extinction,9
12,4,0,602,No Extinction,9
13,4,1,220,No Extinction,9
14,4,2,178,No Extinction,9
15,5,0,240,No Extinction,9
16,5,1,396,No Extinction,9
17,5,2,364,No Extinction,9
0,0,0,640,No Extinction,0
1,0,1,267,No Extinction,0
2,0,2,93,No Extinction,0
3,1,0,538,No Extinction,0
4,1,1,340,No Extinction,0
5,1,2,122,No Extinction,0
6,2,0,115,No Extinction,0
7,2,1,257,No Extinction,0
8,2,2,628,No Extinction,0
9,3,0,86,No Extinction,0
10,3,1,251,No Extinction,0
11,3,2,663,No Extinction,0
12,4,0,268,No Extinction,0
13,4,1,426,No Extinction,0
14,4,2,306,No Extinction,0
15,5,0,353,No Extinction,0
16,5,1,472,No Extinction,0
17,5,2,175,No Extinction,0
0,0,0,153,No Extinction,1
1,0,1,297,No Extinction,1
2,0,2,550,No Extinction,1
3,1,0,450,No Extinction,1
4,1,1,373,No Extinction,1
5,1,2,177,No Extinction,1
6,2,0,458,No Extinction,1
7,2,1,332,No Extinction,1
8,2,2,210,No Extinction,1
9,3,0,203,No Extinction,1
10,3,1,403,No Extinction,1
11,3,2,394,No Extinction,1
12,4,0,547,No Extinction,1
13,4,1,320,No Extinction,1
14,4,2,133,No Extinction,1
15,5,0,202,No Extinction,1
16,5,1,386,No Extinction,1
17,5,2,412,No Extinction,1
0,0,0,556,No Extinction,2
1,0,1,290,No Extinction,2
2,0,2,154,No Extinction,2
3,1,0,403,No Extinction,2
4,1,1,313,No Extinction,2
5,1,2,284,No Extinction,2
6,2,0,195,No Extinction,2
7,2,1,282,No Extinction,2
8,2,2,523,No Extinction,2
9,3,0,216,No Extinction,2
10,3,1,297,No Extinction,2
11,3,2,487,No Extinction,2
12,4,0,371,No Extinction,2
13,4,1,364,No Extinction,2
14,4,2,265,No Extinction,2
15,5,0,356,No Extinction,2
16,5,1,357,No Extinction,2
17,5,2,287,No Extinction,2
0,0,0,266,No Extinction,3
1,0,1,385,No Extinction,3
2,0,2,349,No Extinction,3
3,1,0,227,No Extinction,3
4,1,1,287,No Extinction,3
5,1,2,486,No Extinction,3
6,2,0,192,No Extinction,3
7,2,1,328,No Extinction,3
8,2,2,480,No Extinction,3
9,3,0,480,No Extinction,3
10,3,1,387,No Extinction,3
11,3,2,133,No Extinction,3
12,4,0,261,No Extinction,3
13,4,1,358,No Extinction,3
14,4,2,381,No Extinction,3
15,5,0,574,No Extinction,3
16,5,1,330,No Extinction,3
17,5,2,96,No Extinction,3
0,0,0,136,No Extinction,4
1,0,1,317,No Extinction,4
2,0,2,547,No Extinction,4
3,1,0,654,No Extinction,4
4,1,1,297,No Extinction,4
5,1,2,49,No Extinction,4
6,2,0,214,No Extinction,4
7,2,1,436,No Extinction,4
8,2,2,350,No Extinction,4
9,3,0,210,No Extinction,4
10,3,1,435,No Extinction,4
11,3,2,355,No Extinction,4
12,4,0,651,No Extinction,4
13,4,1,333,No Extinction,4
14,4,2,16,No Extinction,4
15,5,0,135,No Extinction,4
16,5,1,292,No Extinction,4
17,5,2,573,No Extinction,4
0,0,0,555,No Extinction,5
1,0,1,310,No Extinction,5
2,0,2,135,No Extinction,5
3,1,0,626,No Extinction,5
4,1,1,242,No Extinction,5
5,1,2,132,No Extinction,5
6,2,0,135,No Extinction,5
7,2,1,340,No Extinction,5
8,2,2,525,No Extinction,5
9,3,0,204,No Extinction,5
10,3,1,394,No Extinction,5
11,3,2,402,No Extinction,5
12,4,0,378,No Extinction,5
13,4,1,400,No Extinction,5
14,4,2,222,No Extinction,5
15,5,0,102,No Extinction,5
16,5,1,314,No Extinction,5
17,5,2,584,No Extinction,5
0,0,0,511,No Extinction,6
1,0,1,313,No Extinction,6
2,0,2,176,No Extinction,6
3,1,0,454,No Extinction,6
4,1,1,317,No Extinction,6
5,1,2,229,No Extinction,6
6,2,0,124,No Extinction,6
7,2,1,300,No Extinction,6
8,2,2,576,No Extinction,6
9,3,0,149,No Extinction,6
10,3,1,412,No Extinction,6
11,3,2,439,No Extinction,6
12,4,0,364,No Extinction,6
13,4,1,348,No Extinction,6
14,4,2,288,No Extinction,6
15,5,0,414,No Extinction,6
16,5,1,347,No Extinction,6
17,5,2,239,No Extinction,6
0,0,0,46,No Extinction,7
1,0,1,172,No Extinction,7
2,0,2,782,No Extinction,7
3,1,0,141,No Extinction,7
4,1,1,328,No Extinction,7
5,1,2,531,No Extinction,7
6,2,0,679,No Extinction,7
7,2,1,252,No Extinction,7
8,2,2,69,No Extinction,7
9,3,0,286,No Extinction,7
10,3,1,404,No Extinction,7
11,3,2,310,No Extinction,7
12,4,0,480,No Extinction,7
13,4,1,386,No Extinction,7
14,4,2,134,No Extinction,7
15,5,0,368,No Extinction,7
16,5,1,460,No Extinction,7
17,5,2,172,No Extinction,7
0,0,0,219,No Extinction,8
1,0,1,345,No Extinction,8
2,0,2,436,No Extinction,8
3,1,0,311,No Extinction,8
4,1,1,345,No Extinction,8
5,1,2,344,No Extinction,8
6,2,0,467,No Extinction,8
7,2,1,342,No Extinction,8
8,2,2,191,No Extinction,8
9,3,0,401,No Extinction,8
10,3,1,431,No Extinction,8
11,3,2,168,No Extinction,8
12,4,0,492,No Extinction,8
13,4,1,340,No Extinction,8
14,4,2,168,No Extinction,8
15,5,0,127,No Extinction,8
16,5,1,227,No Extinction,8
17,5,2,646,No Extinction,8
0,0,0,361,No Extinction,9
1,0,1,337,No Extinction,9
2,0,2,302,No Extinction,9
3,1,0,240,No Extinction,9
4,1,1,331,No Extinction,9
5,1,2,429,No Extinction,9
6,2,0,376,No Extinction,9
7,2,1,360,No Extinction,9
8,2,2,264,No Extinction,9
9,3,0,210,No Extinction,9
10,3,1,395,No Extinction,9
11,3,2,395,No Extinction,9
12,4,0,588,No Extinction,9
13,4,1,253,No Extinction,9
14,4,2,159,No Extinction,9
15,5,0,250,No Extinction,9
16,5,1,409,No Extinction,9
17,5,2,341,No Extinction,9
0,0,0,621,No Extinction,0
1,0,1,270,No Extinction,0
2,0,2,109,No Extinction,0
3,1,0,549,No Extinction,0
4,1,1,315,No Extinction,0
5,1,2,136,No Extinction,0
6,2,0,120,No Extinction,0
7,2,1,280,No Extinction,0
8,2,2,600,No Extinction,0
9,3,0,109,No Extinction,0
10,3,1,249,No Extinction,0
11,3,2,642,No Extinction,0
12,4,0,262,No Extinction,0
13,4,1,449,No Extinction,0
14,4,2,289,No Extinction,0
15,5,0,339,No Extinction,0
16,5,1,468,No Extinction,0
17,5,2,193,No Extinction,0
0,0,0,164,No Extinction,1
1,0,1,286,No Extinction,1
2,0,2,550,No Extinction,1
3,1,0,444,No Extinction,1
4,1,1,346,No Extinction,1
5,1,2,210,No Extinction,1
6,2,0,458,No Extinction,1
7,2,1,325,No Extinction,1
8,2,2,217,No Extinction,1
9,3,0,200,No Extinction,1
10,3,1,406,No Extinction,1
11,3,2,394,No Extinction,1
12,4,0,555,No Extinction,1
13,4,1,291,No Extinction,1
14,4,2,154,No Extinction,1
15,5,0,181,No Extinction,1
16,5,1,406,No Extinction,1
17,5,2,413,No Extinction,1
0,0,0,553,No Extinction,2
1,0,1,279,No Extinction,2
2,0,2,168,No Extinction,2
3,1,0,389,No Extinction,2
4,1,1,331,No Extinction,2
5,1,2,280,No Extinction,2
6,2,0,197,No Extinction,2
7,2,1,267,No Extinction,2
8,2,2,536,No Extinction,2
9,3,0,212,No Extinction,2
10,3,1,295,No Extinction,2
11,3,2,493,No Extinction,2
12,4,0,388,No Extinction,2
13,4,1,347,No Extinction,2
14,4,2,265,No Extinction,2
15,5,0,361,No Extinction,2
16,5,1,381,No Extinction,2
17,5,2,258,No Extinction,2
0,0,0,258,No Extinction,3
1,0,1,370,No Extinction,3
2,0,2,372,No Extinction,3
3,1,0,226,No Extinction,3
4,1,1,294,No Extinction,3
5,1,2,480,No Extinction,3
6,2,0,200,No Extinction,3
7,2,1,314,No Extinction,3
8,2,2,486,No Extinction,3
9,3,0,451,No Extinction,3
10,3,1,400,No Extinction,3
11,3,2,149,No Extinction,3
12,4,0,273,No Extinction,3
13,4,1,365,No Extinction,3
14,4,2,362,No Extinction,3
15,5,0,620,No Extinction,3
16,5,1,300,No Extinction,3
17,5,2,80,No Extinction,3
0,0,0,153,No Extinction,4
1,0,1,318,No Extinction,4
2,0,2,529,No Extinction,4
3,1,0,635,No Extinction,4
4,1,1,289,No Extinction,4
5,1,2,76,No Extinction,4
6,2,0,237,No Extinction,4
7,2,1,390,No Extinction,4
8,2,2,373,No Extinction,4
9,3,0,184,No Extinction,4
10,3,1,400,No Extinction,4
11,3,2,416,No Extinction,4
12,4,0,644,No Extinction,4
13,4,1,302,No Extinction,4
14,4,2,54,No Extinction,4
15,5,0,147,No Extinction,4
16,5,1,301,No Extinction,4
17,5,2,552,No Extinction,4
0,0,0,568,No Extinction,5
1,0,1,305,No Extinction,5
2,0,2,127,No Extinction,5
3,1,0,636,No Extinction,5
4,1,1,248,No Extinction,5
5,1,2,116,No Extinction,5
6,2,0,107,No Extinction,5
7,2,1,342,No Extinction,5
8,2,2,551,No Extinction,5
9,3,0,223,No Extinction,5
10,3,1,398,No Extinction,5
11,3,2,379,No Extinction,5
12,4,0,361,No Extinction,5
13,4,1,395,No Extinction,5
14,4,2,244,No Extinction,5
15,5,0,105,No Extinction,5
16,5,1,312,No Extinction,5
17,5,2,583,No Extinction,5
0,0,0,520,No Extinction,6
1,0,1,297,No Extinction,6
2,0,2,183,No Extinction,6
3,1,0,443,No Extinction,6
4,1,1,307,No Extinction,6
5,1,2,250,No Extinction,6
6,2,0,134,No Extinction,6
7,2,1,259,No Extinction,6
8,2,2,607,No Extinction,6
9,3,0,157,No Extinction,6
10,3,1,396,No Extinction,6
11,3,2,447,No Extinction,6
12,4,0,361,No Extinction,6
13,4,1,347,No Extinction,6
14,4,2,292,No Extinction,6
15,5,0,431,No Extinction,6
16,5,1,350,No Extinction,6
17,5,2,219,No Extinction,6
0,0,0,70,No Extinction,7
1,0,1,146,No Extinction,7
2,0,2,784,No Extinction,7
3,1,0,145,No Extinction,7
4,1,1,350,No Extinction,7
5,1,2,505,No Extinction,7
6,2,0,637,No Extinction,7
7,2,1,290,No Extinction,7
8,2,2,73,No Extinction,7
9,3,0,271,No Extinction,7
10,3,1,409,No Extinction,7
11,3,2,320,No Extinction,7
12,4,0,479,No Extinction,7
13,4,1,372,No Extinction,7
14,4,2,149,No Extinction,7
15,5,0,398,No Extinction,7
16,5,1,433,No Extinction,7
17,5,2,169,No Extinction,7
0,0,0,253,No Extinction,8
1,0,1,291,No Extinction,8
2,0,2,456,No Extinction,8
3,1,0,334,No Extinction,8
4,1,1,327,No Extinction,8
5,1,2,339,No Extinction,8
6,2,0,459,No Extinction,8
7,2,1,357,No Extinction,8
8,2,2,184,No Extinction,8
9,3,0,421,No Extinction,8
10,3,1,395,No Extinction,8
11,3,2,184,No Extinction,8
12,4,0,501,No Extinction,8
13,4,1,341,No Extinction,8
14,4,2,158,No Extinction,8
15,5,0,121,No Extinction,8
16,5,1,221,No Extinction,8
17,5,2,658,No Extinction,8
