,node,state,count,id,Network
16,5,1,364,Extinction,9
17,5,2,635,Extinction,9
0,0,0,972,No Extinction,0
1,0,1,28,No Extinction,0
2,0,2,0,No Extinction,0
3,1,0,853,No Extinction,0
4,1,1,147,No Extinction,0
5,1,2,0,No Extinction,0
6,2,0,1,No Extinction,0
7,2,1,271,No Extinction,0
8,2,2,728,No Extinction,0
9,3,0,0,No Extinction,0
10,3,1,34,No Extinction,0
11,3,2,966,No Extinction,0
12,4,0,63,No Extinction,0
13,4,1,666,No Extinction,0
14,4,2,271,No Extinction,0
15,5,0,111,No Extinction,0
16,5,1,854,No Extinction,0
17,5,2,35,No Extinction,0
0,0,0,0,No Extinction,1
1,0,1,0,No Extinction,1
2,0,2,1000,No Extinction,1
3,1,0,924,No Extinction,1
4,1,1,75,No Extinction,1
5,1,2,1,No Extinction,1
6,2,0,890,No Extinction,1
7,2,1,110,No Extinction,1
8,2,2,0,No Extinction,1
9,3,0,185,No Extinction,1
10,3,1,809,No Extinction,1
11,3,2,6,No Extinction,1
12,4,0,0,No Extinction,1
13,4,1,646,No Extinction,1
14,4,2,354,No Extinction,1
15,5,0,1,No Extinction,1
16,5,1,360,No Extinction,1
17,5,2,639,No Extinction,1
0,0,0,0,No Extinction,2
1,0,1,1000,No Extinction,2
2,0,2,0,No Extinction,2
3,1,0,0,No Extinction,2
4,1,1,1000,No Extinction,2
5,1,2,0,No Extinction,2
6,2,0,0,No Extinction,2
7,2,1,1000,No Extinction,2
8,2,2,0,No Extinction,2
9,3,0,0,No Extinction,2
10,3,1,1000,No Extinction,2
11,3,2,0,No Extinction,2
12,4,0,1000,No Extinction,2
13,4,1,0,No Extinction,2
14,4,2,0,No Extinction,2
15,5,0,1000,No Extinction,2
16,5,1,0,No Extinction,2
17,5,2,0,No Extinction,2
0,0,0,989,No Extinction,3
1,0,1,11,No Extinction,3
2,0,2,0,No Extinction,3
3,1,0,310,No Extinction,3
4,1,1,459,No Extinction,3
5,1,2,231,No Extinction,3
6,2,0,281,No Extinction,3
7,2,1,443,No Extinction,3
8,2,2,276,No Extinction,3
9,3,0,18,No Extinction,3
10,3,1,160,No Extinction,3
11,3,2,822,No Extinction,3
12,4,0,303,No Extinction,3
13,4,1,568,No Extinction,3
14,4,2,129,No Extinction,3
15,5,0,99,No Extinction,3
16,5,1,359,No Extinction,3
17,5,2,542,No Extinction,3
0,0,0,0,No Extinction,4
1,0,1,13,No Extinction,4
2,0,2,987,No Extinction,4
3,1,0,14,No Extinction,4
4,1,1,960,No Extinction,4
5,1,2,26,No Extinction,4
6,2,0,0,No Extinction,4
7,2,1,13,No Extinction,4
8,2,2,987,No Extinction,4
9,3,0,623,No Extinction,4
10,3,1,377,No Extinction,4
11,3,2,0,No Extinction,4
12,4,0,609,No Extinction,4
13,4,1,391,No Extinction,4
14,4,2,0,No Extinction,4
15,5,0,754,No Extinction,4
16,5,1,246,No Extinction,4
17,5,2,0,No Extinction,4
0,0,0,387,No Extinction,5
1,0,1,185,No Extinction,5
2,0,2,428,No Extinction,5
3,1,0,648,No Extinction,5
4,1,1,311,No Extinction,5
5,1,2,41,No Extinction,5
6,2,0,24,No Extinction,5
7,2,1,153,No Extinction,5
8,2,2,823,No Extinction,5
9,3,0,31,No Extinction,5
10,3,1,439,No Extinction,5
11,3,2,530,No Extinction,5
12,4,0,698,No Extinction,5
13,4,1,298,No Extinction,5
14,4,2,4,No Extinction,5
15,5,0,212,No Extinction,5
16,5,1,614,No Extinction,5
17,5,2,174,No Extinction,5
0,0,0,989,No Extinction,6
1,0,1,11,No Extinction,6
2,0,2,0,No Extinction,6
3,1,0,3,No Extinction,6
4,1,1,32,No Extinction,6
5,1,2,965,No Extinction,6
6,2,0,2,No Extinction,6
7,2,1,274,No Extinction,6
8,2,2,724,No Extinction,6
9,3,0,751,No Extinction,6
10,3,1,249,No Extinction,6
11,3,2,0,No Extinction,6
12,4,0,34,No Extinction,6
13,4,1,710,No Extinction,6
14,4,2,256,No Extinction,6
15,5,0,221,No Extinction,6
16,5,1,724,No Extinction,6
17,5,2,55,No Extinction,6
0,0,0,769,No Extinction,7
1,0,1,230,No Extinction,7
2,0,2,1,No Extinction,7
3,1,0,609,No Extinction,7
4,1,1,381,No Extinction,7
5,1,2,10,No Extinction,7
6,2,0,594,No Extinction,7
7,2,1,399,No Extinction,7
8,2,2,7,No Extinction,7
9,3,0,18,No Extinction,7
10,3,1,590,No Extinction,7
11,3,2,392,No Extinction,7
12,4,0,9,No Extinction,7
13,4,1,376,No Extinction,7
14,4,2,615,No Extinction,7
15,5,0,1,No Extinction,7
16,5,1,24,No Extinction,7
17,5,2,975,No Extinction,7
0,0,0,1000,No Extinction,8
1,0,1,0,No Extinction,8
2,0,2,0,No Extinction,8
3,1,0,2,No Extinction,8
4,1,1,998,No Extinction,8
5,1,2,0,No Extinction,8
6,2,0,992,No Extinction,8
7,2,1,8,No Extinction,8
8,2,2,0,No Extinction,8
9,3,0,2,No Extinction,8
10,3,1,998,No Extinction,8
11,3,2,0,No Extinction,8
12,4,0,2,No Extinction,8
13,4,1,998,No Extinction,8
14,4,2,0,No Extinction,8
15,5,0,2,No Extinction,8
16,5,1,998,No Extinction,8
17,5,2,0,No Extinction,8
0,0,0,0,No Extinction,9
1,0,1,0,No Extinction,9
2,0,2,1000,No Extinction,9
3,1,0,877,No Extinction,9
4,1,1,123,No Extinction,9
5,1,2,0,No Extinction,9
6,2,0,177,No Extinction,9
7,2,1,823,No Extinction,9
8,2,2,0,No Extinction,9
9,3,0,946,No Extinction,9
10,3,1,54,No Extinction,9
11,3,2,0,No Extinction,9
12,4,0,0,No Extinction,9
13,4,1,660,No Extinction,9
14,4,2,340,No Extinction,9
15,5,0,0,No Extinction,9
16,5,1,340,No Extinction,9
17,5,2,660,No Extinction,9
0,0,0,978,No Extinction,0
1,0,1,22,No Extinction,0
2,0,2,0,No Extinction,0
3,1,0,864,No Extinction,0
4,1,1,136,No Extinction,0
5,1,2,0,No Extinction,0
6,2,0,0,No Extinction,0
7,2,1,273,No Extinction,0
8,2,2,727,No Extinction,0
9,3,0,0,No Extinction,0
10,3,1,38,No Extinction,0
11,3,2,962,No Extinction,0
12,4,0,51,No Extinction,0
13,4,1,680,No Extinction,0
14,4,2,269,No Extinction,0
15,5,0,107,No Extinction,0
16,5,1,851,No Extinction,0
17,5,2,42,No Extinction,0
0,0,0,0,No Extinction,1
1,0,1,0,No Extinction,1
2,0,2,1000,No Extinction,1
3,1,0,922,No Extinction,1
4,1,1,77,No Extinction,1
5,1,2,1,No Extinction,1
6,2,0,895,No Extinction,1
7,2,1,105,No Extinction,1
8,2,2,0,No Extinction,1
9,3,0,183,No Extinction,1
10,3,1,809,No Extinction,1
11,3,2,8,No Extinction,1
12,4,0,0,No Extinction,1
13,4,1,648,No Extinction,1
14,4,2,352,No Extinction,1
15,5,0,0,No Extinction,1
16,5,1,361,No Extinction,1
17,5,2,639,No Extinction,1
0,0,0,0,No Extinction,2
1,0,1,1000,No Extinction,2
2,0,2,0,No Extinction,2
3,1,0,0,No Extinction,2
4,1,1,1000,No Extinction,2
5,1,2,0,No Extinction,2
6,2,0,0,No Extinction,2
7,2,1,1000,No Extinction,2
8,2,2,0,No Extinction,2
9,3,0,0,No Extinction,2
10,3,1,1000,No Extinction,2
11,3,2,0,No Extinction,2
12,4,0,1000,No Extinction,2
13,4,1,0,No Extinction,2
14,4,2,0,No Extinction,2
15,5,0,1000,No Extinction,2
16,5,1,0,No Extinction,2
17,5,2,0,No Extinction,2
0,0,0,993,No Extinction,3
1,0,1,7,No Extinction,3
2,0,2,0,No Extinction,3
3,1,0,320,No Extinction,3
4,1,1,452,No Extinction,3
5,1,2,228,No Extinction,3
6,2,0,258,No Extinction,3
7,2,1,467,No Extinction,3
8,2,2,275,No Extinction,3
9,3,0,19,No Extinction,3
10,3,1,151,No Extinction,3
11,3,2,830,No Extinction,3
12,4,0,308,No Extinction,3
13,4,1,563,No Extinction,3
14,4,2,129,No Extinction,3
15,5,0,102,No Extinction,3
16,5,1,360,No Extinction,3
17,5,2,538,No Extinction,3
0,0,0,0,No Extinction,4
1,0,1,16,No Extinction,4
2,0,2,984,No Extinction,4
3,1,0,27,No Extinction,4
4,1,1,939,No Extinction,4
5,1,2,34,No Extinction,4
6,2,0,0,No Extinction,4
7,2,1,18,No Extinction,4
8,2,2,982,No Extinction,4
9,3,0,637,No Extinction,4
10,3,1,363,No Extinction,4
11,3,2,0,No Extinction,4
12,4,0,608,No Extinction,4
13,4,1,392,No Extinction,4
14,4,2,0,No Extinction,4
15,5,0,728,No Extinction,4
16,5,1,272,No Extinction,4
17,5,2,0,No Extinction,4
0,0,0,375,No Extinction,5
1,0,1,178,No Extinction,5
2,0,2,447,No Extinction,5
3,1,0,656,No Extinction,5
4,1,1,310,No Extinction,5
5,1,2,34,No Extinction,5
6,2,0,20,No Extinction,5
7,2,1,147,No Extinction,5
8,2,2,833,No Extinction,5
9,3,0,37,No Extinction,5
10,3,1,448,No Extinction,5
11,3,2,515,No Extinction,5
12,4,0,695,No Extinction,5
13,4,1,295,No Extinction,5
14,4,2,10,No Extinction,5
15,5,0,217,No Extinction,5
16,5,1,622,No Extinction,5
17,5,2,161,No Extinction,5
0,0,0,988,No Extinction,6
1,0,1,12,No Extinction,6
2,0,2,0,No Extinction,6
3,1,0,1,No Extinction,6
4,1,1,31,No Extinction,6
5,1,2,968,No Extinction,6
6,2,0,1,No Extinction,6
7,2,1,291,No Extinction,6
8,2,2,708,No Extinction,6
9,3,0,746,No Extinction,6
10,3,1,254,No Extinction,6
11,3,2,0,No Extinction,6
12,4,0,41,No Extinction,6
13,4,1,699,No Extinction,6
14,4,2,260,No Extinction,6
15,5,0,223,No Extinction,6
16,5,1,713,No Extinction,6
17,5,2,64,No Extinction,6
0,0,0,745,No Extinction,7
1,0,1,252,No Extinction,7
2,0,2,3,No Extinction,7
3,1,0,639,No Extinction,7
4,1,1,357,No Extinction,7
5,1,2,4,No Extinction,7
6,2,0,593,No Extinction,7
7,2,1,397,No Extinction,7
8,2,2,10,No Extinction,7
9,3,0,12,No Extinction,7
10,3,1,579,No Extinction,7
11,3,2,409,No Extinction,7
12,4,0,10,No Extinction,7
13,4,1,393,No Extinction,7
14,4,2,597,No Extinction,7
15,5,0,1,No Extinction,7
16,5,1,22,No Extinction,7
17,5,2,977,No Extinction,7
0,0,0,1000,No Extinction,8
1,0,1,0,No Extinction,8
2,0,2,0,No Extinction,8
3,1,0,3,No Extinction,8
4,1,1,997,No Extinction,8
5,1,2,0,No Extinction,8
6,2,0,988,No Extinction,8
7,2,1,12,No Extinction,8
8,2,2,0,No Extinction,8
9,3,0,3,No Extinction,8
10,3,1,997,No Extinction,8
11,3,2,0,No Extinction,8
12,4,0,3,No Extinction,8
13,4,1,997,No Extinction,8
14,4,2,0,No Extinction,8
15,5,0,3,No Extinction,8
16,5,1,997,No Extinction,8
17,5,2,0,No Extinction,8
0,0,0,0,No Extinction,9
1,0,1,0,No Extinction,9
2,0,2,1000,No Extinction,9
3,1,0,872,No Extinction,9
4,1,1,128,No Extinction,9
5,1,2,0,No Extinction,9
6,2,0,191,No Extinction,9
7,2,1,809,No Extinction,9
8,2,2,0,No Extinction,9
9,3,0,937,No Extinction,9
10,3,1,63,No Extinction,9
11,3,2,0,No Extinction,9
12,4,0,0,No Extinction,9
13,4,1,644,No Extinction,9
14,4,2,356,No Extinction,9
15,5,0,0,No Extinction,9
16,5,1,356,No Extinction,9
17,5,2,644,No Extinction,9
0,0,0,974,No Extinction,0
1,0,1,26,No Extinction,0
2,0,2,0,No Extinction,0
3,1,0,842,No Extinction,0
4,1,1,158,No Extinction,0
5,1,2,0,No Extinction,0
6,2,0,1,No Extinction,0
7,2,1,265,No Extinction,0
8,2,2,734,No Extinction,0
9,3,0,0,No Extinction,0
10,3,1,40,No Extinction,0
11,3,2,960,No Extinction,0
12,4,0,57,No Extinction,0
13,4,1,677,No Extinction,0
14,4,2,266,No Extinction,0
15,5,0,126,No Extinction,0
16,5,1,834,No Extinction,0
17,5,2,40,No Extinction,0
0,0,0,0,No Extinction,1
1,0,1,0,No Extinction,1
2,0,2,1000,No Extinction,1
3,1,0,927,No Extinction,1
4,1,1,73,No Extinction,1
5,1,2,0,No Extinction,1
6,2,0,905,No Extinction,1
7,2,1,95,No Extinction,1
8,2,2,0,No Extinction,1
9,3,0,168,No Extinction,1
10,3,1,825,No Extinction,1
11,3,2,7,No Extinction,1
12,4,0,0,No Extinction,1
13,4,1,654,No Extinction,1
14,4,2,346,No Extinction,1
15,5,0,0,No Extinction,1
16,5,1,353,No Extinction,1
17,5,2,647,No Extinction,1
0,0,0,0,No Extinction,2
1,0,1,1000,No Extinction,2
2,0,2,0,No Extinction,2
3,1,0,0,No Extinction,2
4,1,1,1000,No Extinction,2
5,1,2,0,No Extinction,2
6,2,0,0,No Extinction,2
7,2,1,1000,No Extinction,2
8,2,2,0,No Extinction,2
9,3,0,0,No Extinction,2
10,3,1,1000,No Extinction,2
11,3,2,0,No Extinction,2
12,4,0,1000,No Extinction,2
13,4,1,0,No Extinction,2
14,4,2,0,No Extinction,2
15,5,0,1000,No Extinction,2
16,5,1,0,No Extinction,2
17,5,2,0,No Extinction,2
0,0,0,991,No Extinction,3
1,0,1,9,No Extinction,3
2,0,2,0,No Extinction,3
3,1,0,319,No Extinction,3
4,1,1,467,No Extinction,3
5,1,2,214,No Extinction,3
6,2,0,266,No Extinction,3
7,2,1,478,No Extinction,3
8,2,2,256,No Extinction,3
9,3,0,21,No Extinction,3
10,3,1,145,No Extinction,3
11,3,2,834,No Extinction,3
12,4,0,314,No Extinction,3
13,4,1,548,No Extinction,3
14,4,2,138,No Extinction,3
15,5,0,89,No Extinction,3
16,5,1,353,No Extinction,3
17,5,2,558,No Extinction,3
0,0,0,0,No Extinction,4
1,0,1,15,No Extinction,4
2,0,2,985,No Extinction,4
3,1,0,19,No Extinction,4
4,1,1,948,No Extinction,4
5,1,2,33,No Extinction,4
6,2,0,0,No Extinction,4
7,2,1,18,No Extinction,4
8,2,2,982,No Extinction,4
9,3,0,637,No Extinction,4
10,3,1,363,No Extinction,4
11,3,2,0,No Extinction,4
12,4,0,596,No Extinction,4
13,4,1,404,No Extinction,4
14,4,2,0,No Extinction,4
15,5,0,748,No Extinction,4
16,5,1,252,No Extinction,4
17,5,2,0,No Extinction,4
0,0,0,363,No Extinction,5
1,0,1,171,No Extinction,5
2,0,2,466,No Extinction,5
3,1,0,661,No Extinction,5
4,1,1,307,No Extinction,5
5,1,2,32,No Extinction,5
6,2,0,17,No Extinction,5
7,2,1,146,No Extinction,5
8,2,2,837,No Extinction,5
9,3,0,47,No Extinction,5
10,3,1,462,No Extinction,5
11,3,2,491,No Extinction,5
12,4,0,690,No Extinction,5
13,4,1,295,No Extinction,5
14,4,2,15,No Extinction,5
15,5,0,222,No Extinction,5
16,5,1,619,No Extinction,5
17,5,2,159,No Extinction,5
0,0,0,994,No Extinction,6
1,0,1,6,No Extinction,6
2,0,2,0,No Extinction,6
3,1,0,0,No Extinction,6
4,1,1,27,No Extinction,6
5,1,2,973,No Extinction,6
6,2,0,4,No Extinction,6
7,2,1,265,No Extinction,6
8,2,2,731,No Extinction,6
9,3,0,732,No Extinction,6
10,3,1,264,No Extinction,6
11,3,2,4,No Extinction,6
12,4,0,58,No Extinction,6
13,4,1,697,No Extinction,6
14,4,2,245,No Extinction,6
15,5,0,212,No Extinction,6
16,5,1,741,No Extinction,6
17,5,2,47,No Extinction,6
0,0,0,742,No Extinction,7
1,0,1,257,No Extinction,7
2,0,2,1,No Extinction,7
3,1,0,650,No Extinction,7
4,1,1,345,No Extinction,7
5,1,2,5,No Extinction,7
6,2,0,580,No Extinction,7
7,2,1,413,No Extinction,7
8,2,2,7,No Extinction,7
9,3,0,18,No Extinction,7
10,3,1,571,No Extinction,7
11,3,2,411,No Extinction,7
12,4,0,9,No Extinction,7
13,4,1,394,No Extinction,7
14,4,2,597,No Extinction,7
15,5,0,1,No Extinction,7
16,5,1,20,No Extinction,7
17,5,2,979,No Extinction,7
0,0,0,1000,No Extinction,8
1,0,1,0,No Extinction,8
2,0,2,0,No Extinction,8
3,1,0,0,No Extinction,8
4,1,1,1000,No Extinction,8
5,1,2,0,No Extinction,8
6,2,0,1000,No Extinction,8
7,2,1,0,No Extinction,8
8,2,2,0,No Extinction,8
9,3,0,0,No Extinction,8
10,3,1,1000,No Extinction,8
11,3,2,0,No Extinction,8
12,4,0,0,No Extinction,8
13,4,1,1000,No Extinction,8
14,4,2,0,No Extinction,8
15,5,0,0,No Extinction,8
16,5,1,1000,No Extinction,8
17,5,2,0,No Extinction,8
0,0,0,0,No Extinction,9
1,0,1,0,No Extinction,9
2,0,2,1000,No Extinction,9
3,1,0,866,No Extinction,9
4,1,1,134,No Extinction,9
5,1,2,0,No Extinction,9
6,2,0,202,No Extinction,9
7,2,1,798,No Extinction,9
8,2,2,0,No Extinction,9
9,3,0,932,No Extinction,9
10,3,1,68,No Extinction,9
11,3,2,0,No Extinction,9
12,4,0,0,No Extinction,9
13,4,1,633,No Extinction,9
14,4,2,367,No Extinction,9
15,5,0,0,No Extinction,9
16,5,1,367,No Extinction,9
17,5,2,633,No Extinction,9
0,0,0,971,No Extinction,0
1,0,1,29,No Extinction,0
2,0,2,0,No Extinction,0
3,1,0,848,No Extinction,0
4,1,1,152,No Extinction,0
5,1,2,0,No Extinction,0
6,2,0,0,No Extinction,0
7,2,1,280,No Extinction,0
8,2,2,720,No Extinction,0
9,3,0,0,No Extinction,0
10,3,1,30,No Extinction,0
11,3,2,970,No Extinction,0
12,4,0,71,No Extinction,0
13,4,1,660,No Extinction,0
14,4,2,269,No Extinction,0
15,5,0,110,No Extinction,0
16,5,1,849,No Extinction,0
17,5,2,41,No Extinction,0
0,0,0,0,No Extinction,1
1,0,1,1,No Extinction,1
2,0,2,999,No Extinction,1
3,1,0,924,No Extinction,1
4,1,1,75,No Extinction,1
5,1,2,1,No Extinction,1
6,2,0,877,No Extinction,1
7,2,1,123,No Extinction,1
8,2,2,0,No Extinction,1
9,3,0,198,No Extinction,1
10,3,1,800,No Extinction,1
11,3,2,2,No Extinction,1
12,4,0,0,No Extinction,1
13,4,1,640,No Extinction,1
14,4,2,360,No Extinction,1
15,5,0,1,No Extinction,1
16,5,1,361,No Extinction,1
17,5,2,638,No Extinction,1
0,0,0,0,No Extinction,2
1,0,1,1000,No Extinction,2
2,0,2,0,No Extinction,2
3,1,0,0,No Extinction,2
4,1,1,1000,No Extinction,2
5,1,2,0,No Extinction,2
6,2,0,0,No Extinction,2
7,2,1,1000,No Extinction,2
8,2,2,0,No Extinction,2
9,3,0,0,No Extinction,2
10,3,1,1000,No Extinction,2
11,3,2,0,No Extinction,2
12,4,0,1000,No Extinction,2
13,4,1,0,No Extinction,2
14,4,2,0,No Extinction,2
15,5,0,1000,No Extinction,2
16,5,1,0,No Extinction,2
17,5,2,0,No Extinction,2
0,0,0,992,No Extinction,3
1,0,1,8,No Extinction,3
2,0,2,0,No Extinction,3
3,1,0,319,No Extinction,3
4,1,1,476,No Extinction,3
5,1,2,205,No Extinction,3
6,2,0,266,No Extinction,3
7,2,1,444,No Extinction,3
8,2,2,290,No Extinction,3
9,3,0,13,No Extinction,3
10,3,1,140,No Extinction,3
11,3,2,847,No Extinction,3
12,4,0,312,No Extinction,3
13,4,1,561,No Extinction,3
14,4,2,127,No Extinction,3
15,5,0,98,No Extinction,3
16,5,1,371,No Extinction,3
17,5,2,531,No Extinction,3
0,0,0,0,No Extinction,4
1,0,1,16,No Extinction,4
2,0,2,984,No Extinction,4
3,1,0,26,No Extinction,4
4,1,1,938,No Extinction,4
5,1,2,36,No Extinction,4
6,2,0,0,No Extinction,4
7,2,1,20,No Extinction,4
8,2,2,980,No Extinction,4
9,3,0,627,No Extinction,4
10,3,1,373,No Extinction,4
11,3,2,0,No Extinction,4
12,4,0,602,No Extinction,4
13,4,1,398,No Extinction,4
14,4,2,0,No Extinction,4
15,5,0,745,No Extinction,4
16,5,1,255,No Extinction,4
17,5,2,0,No Extinction,4
0,0,0,374,No Extinction,5
1,0,1,183,No Extinction,5
2,0,2,443,No Extinction,5
3,1,0,670,No Extinction,5
4,1,1,292,No Extinction,5
5,1,2,38,No Extinction,5
6,2,0,17,No Extinction,5
7,2,1,138,No Extinction,5
8,2,2,845,No Extinction,5
9,3,0,35,No Extinction,5
10,3,1,473,No Extinction,5
11,3,2,492,No Extinction,5
12,4,0,699,No Extinction,5
13,4,1,285,No Extinction,5
14,4,2,16,No Extinction,5
15,5,0,205,No Extinction,5
16,5,1,629,No Extinction,5
17,5,2,166,No Extinction,5
0,0,0,990,No Extinction,6
1,0,1,10,No Extinction,6
2,0,2,0,No Extinction,6
3,1,0,4,No Extinction,6
4,1,1,24,No Extinction,6
5,1,2,972,No Extinction,6
6,2,0,5,No Extinction,6
7,2,1,266,No Extinction,6
8,2,2,729,No Extinction,6
9,3,0,725,No Extinction,6
10,3,1,274,No Extinction,6
11,3,2,1,No Extinction,6
12,4,0,42,No Extinction,6
13,4,1,709,No Extinction,6
14,4,2,249,No Extinction,6
15,5,0,234,No Extinction,6
16,5,1,717,No Extinction,6
17,5,2,49,No Extinction,6
0,0,0,750,No Extinction,7
1,0,1,249,No Extinction,7
2,0,2,1,No Extinction,7
3,1,0,637,No Extinction,7
4,1,1,355,No Extinction,7
5,1,2,8,No Extinction,7
6,2,0,587,No Extinction,7
7,2,1,407,No Extinction,7
8,2,2,6,No Extinction,7
9,3,0,19,No Extinction,7
10,3,1,564,No Extinction,7
11,3,2,417,No Extinction,7
12,4,0,6,No Extinction,7
13,4,1,398,No Extinction,7
14,4,2,596,No Extinction,7
15,5,0,1,No Extinction,7
16,5,1,27,No Extinction,7
17,5,2,972,No Extinction,7
0,0,0,1000,No Extinction,8
1,0,1,0,No Extinction,8
2,0,2,0,No Extinction,8
3,1,0,1,No Extinction,8
4,1,1,999,No Extinction,8
5,1,2,0,No Extinction,8
6,2,0,996,No Extinction,8
7,2,1,4,No Extinction,8
8,2,2,0,No Extinction,8
9,3,0,1,No Extinction,8
10,3,1,999,No Extinction,8
11,3,2,0,No Extinction,8
12,4,0,1,No Extinction,8
13,4,1,999,No Extinction,8
14,4,2,0,No Extinction,8
15,5,0,1,No Extinction,8
16,5,1,999,No Extinction,8
17,5,2,0,No Extinction,8
0,0,0,0,No Extinction,9
1,0,1,17,No Extinction,9
2,0,2,983,No Extinction,9
3,1,0,862,No Extinction,9
4,1,1,138,No Extinction,9
5,1,2,0,No Extinction,9
6,2,0,196,No Extinction,9
7,2,1,804,No Extinction,9
8,2,2,0,No Extinction,9
9,3,0,942,No Extinction,9
10,3,1,58,No Extinction,9
11,3,2,0,No Extinction,9
12,4,0,0,No Extinction,9
13,4,1,625,No Extinction,9
14,4,2,375,No Extinction,9
15,5,0,0,No Extinction,9
16,5,1,358,No Extinction,9
17,5,2,642,No Extinction,9
0,0,0,980,No Extinction,0
1,0,1,20,No Extinction,0
2,0,2,0,No Extinction,0
3,1,0,844,No Extinction,0
4,1,1,156,No Extinction,0
5,1,2,0,No Extinction,0
6,2,0,0,No Extinction,0
7,2,1,271,No Extinction,0
8,2,2,729,No Extinction,0
9,3,0,0,No Extinction,0
10,3,1,41,No Extinction,0
11,3,2,959,No Extinction,0
12,4,0,58,No Extinction,0
13,4,1,675,No Extinction,0
14,4,2,267,No Extinction,0
15,5,0,118,No Extinction,0
16,5,1,837,No Extinction,0
17,5,2,45,No Extinction,0
0,0,0,0,No Extinction,1
1,0,1,0,No Extinction,1
2,0,2,1000,No Extinction,1
3,1,0,922,No Extinction,1
4,1,1,78,No Extinction,1
5,1,2,0,No Extinction,1
6,2,0,886,No Extinction,1
7,2,1,114,No Extinction,1
8,2,2,0,No Extinction,1
9,3,0,192,No Extinction,1
10,3,1,803,No Extinction,1
11,3,2,5,No Extinction,1
12,4,0,0,No Extinction,1
13,4,1,636,No Extinction,1
14,4,2,364,No Extinction,1
15,5,0,0,No Extinction,1
16,5,1,369,No Extinction,1
17,5,2,631,No Extinction,1
0,0,0,0,No Extinction,2
1,0,1,1000,No Extinction,2
2,0,2,0,No Extinction,2
3,1,0,0,No Extinction,2
4,1,1,1000,No Extinction,2
5,1,2,0,No Extinction,2
6,2,0,0,No Extinction,2
7,2,1,1000,No Extinction,2
8,2,2,0,No Extinction,2
9,3,0,0,No Extinction,2
10,3,1,1000,No Extinction,2
11,3,2,0,No Extinction,2
12,4,0,1000,No Extinction,2
13,4,1,0,No Extinction,2
14,4,2,0,No Extinction,2
15,5,0,1000,No Extinction,2
16,5,1,0,No Extinction,2
17,5,2,0,No Extinction,2
0,0,0,996,No Extinction,3
1,0,1,4,No Extinction,3
2,0,2,0,No Extinction,3
3,1,0,298,No Extinction,3
4,1,1,497,No Extinction,3
5,1,2,205,No Extinction,3
6,2,0,262,No Extinction,3
7,2,1,484,No Extinction,3
8,2,2,254,No Extinction,3
9,3,0,13,No Extinction,3
10,3,1,154,No Extinction,3
11,3,2,833,No Extinction,3
12,4,0,321,No Extinction,3
13,4,1,527,No Extinction,3
14,4,2,152,No Extinction,3
15,5,0,110,No Extinction,3
16,5,1,334,No Extinction,3
17,5,2,556,No Extinction,3
0,0,0,0,No Extinction,4
1,0,1,10,No Extinction,4
2,0,2,990,No Extinction,4
3,1,0,20,No Extinction,4
4,1,1,952,No Extinction,4
5,1,2,28,No Extinction,4
6,2,0,0,No Extinction,4
7,2,1,18,No Extinction,4
8,2,2,982,No Extinction,4
9,3,0,640,No Extinction,4
10,3,1,360,No Extinction,4
11,3,2,0,No Extinction,4
12,4,0,600,No Extinction,4
13,4,1,400,No Extinction,4
14,4,2,0,No Extinction,4
15,5,0,740,No Extinction,4
16,5,1,260,No Extinction,4
17,5,2,0,No Extinction,4
0,0,0,387,No Extinction,5
1,0,1,159,No Extinction,5
2,0,2,454,No Extinction,5
3,1,0,653,No Extinction,5
4,1,1,326,No Extinction,5
5,1,2,21,No Extinction,5
6,2,0,18,No Extinction,5
7,2,1,138,No Extinction,5
8,2,2,844,No Extinction,5
9,3,0,34,No Extinction,5
10,3,1,463,No Extinction,5
11,3,2,503,No Extinction,5
12,4,0,683,No Extinction,5
13,4,1,305,No Extinction,5
14,4,2,12,No Extinction,5
15,5,0,225,No Extinction,5
16,5,1,609,No Extinction,5
17,5,2,166,No Extinction,5
0,0,0,992,No Extinction,6
1,0,1,8,No Extinction,6
2,0,2,0,No Extinction,6
3,1,0,3,No Extinction,6
4,1,1,31,No Extinction,6
5,1,2,966,No Extinction,6
6,2,0,1,No Extinction,6
7,2,1,266,No Extinction,6
8,2,2,733,No Extinction,6
9,3,0,749,No Extinction,6
10,3,1,249,No Extinction,6
11,3,2,2,No Extinction,6
12,4,0,49,No Extinction,6
13,4,1,698,No Extinction,6
14,4,2,253,No Extinction,6
15,5,0,206,No Extinction,6
16,5,1,748,No Extinction,6
17,5,2,46,No Extinction,6
0,0,0,745,No Extinction,7
1,0,1,255,No Extinction,7
2,0,2,0,No Extinction,7
3,1,0,633,No Extinction,7
4,1,1,363,No Extinction,7
5,1,2,4,No Extinction,7
6,2,0,588,No Extinction,7
7,2,1,406,No Extinction,7
8,2,2,6,No Extinction,7
9,3,0,20,No Extinction,7
10,3,1,567,No Extinction,7
11,3,2,413,No Extinction,7
12,4,0,13,No Extinction,7
13,4,1,382,No Extinction,7
14,4,2,605,No Extinction,7
15,5,0,1,No Extinction,7
16,5,1,27,No Extinction,7
17,5,2,972,No Extinction,7
0,0,0,1000,No Extinction,8
1,0,1,0,No Extinction,8
2,0,2,0,No Extinction,8
3,1,0,0,No Extinction,8
4,1,1,1000,No Extinction,8
